TIME             CONTAINER_ID  IMAGE            UID    COMM             PID/host        TID/host        RET              EVENT                     ARGS
03:29:58:327094  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   168    /84748   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:29:58:327164  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   168    /84748   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327220  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327247  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   177              recvfrom                  sockfd: 4, buf: 0x78db821d5ed0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:29:58:327708  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327779  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327911  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884204376064  mmap                      addr: 0x0, length: 8192, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327950  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884176023552  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:327972  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884175933440  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:328061  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 5
03:29:58:328171  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:328238  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:330924  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 7
03:29:58:332534  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 6
03:29:58:332642  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 5
03:29:58:333087  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   94               write                     fd: 2, buf: 0x78db842437e0, count: 94
03:29:58:333258  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:29:58:333381  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   34               sendto                    sockfd: 4, buf: 0x78db82554960, len: 34, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:29:58:334386  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:29:58:334426  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                recvfrom                  sockfd: 4, buf: 0x78db8184b620, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:29:58:334446  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 5
03:29:58:334531  1cdeb56b485d  deploy-vuln-app: 0      Thread-163 (pro  1      /43819   168    /84748   0                close                     fd: 4
03:30:03:536954  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:536978  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:30:03:536989  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   169              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:536989  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   169    /84777   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:537040  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   169    /84777   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:537086  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:537119  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   150              recvfrom                  sockfd: 4, buf: 0x78db821d5f70, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:537539  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:30:03:537606  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:537652  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   32               sendto                    sockfd: 4, buf: 0x78db82554a50, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:538675  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:538709  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   0                recvfrom                  sockfd: 4, buf: 0x78db8184b650, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:538728  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   0                close                     fd: 5
03:30:03:538885  1cdeb56b485d  deploy-vuln-app: 0      Thread-164 (pro  1      /43819   169    /84777   0                close                     fd: 4
03:30:03:949728  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:949758  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:30:03:949770  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   170              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:949770  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   170    /84780   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:949819  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   170    /84780   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:949888  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:949926  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   150              recvfrom                  sockfd: 4, buf: 0x78db821d5fa0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:950325  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:30:03:950422  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:950460  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   32               sendto                    sockfd: 4, buf: 0x78db82554fa0, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:951693  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:951740  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   0                recvfrom                  sockfd: 4, buf: 0x78db8184b680, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:951761  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   0                close                     fd: 5
03:30:03:951827  1cdeb56b485d  deploy-vuln-app: 0      Thread-165 (pro  1      /43819   170    /84780   0                close                     fd: 4
03:30:03:955019  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:955047  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:30:03:955063  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   171              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:955063  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   171    /84782   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:03:955135  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   171    /84782   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:955205  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:955263  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   153              recvfrom                  sockfd: 4, buf: 0x78db821d5fd0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:955657  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:955753  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:957296  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                close                     fd: 7
03:30:03:959783  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                close                     fd: 6
03:30:03:959893  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                close                     fd: 5
03:30:03:960259  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:30:03:960337  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:960394  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   182              sendto                    sockfd: 4, buf: 0x78db82577230, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:30:03:961570  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:03:961618  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                recvfrom                  sockfd: 4, buf: 0x78db8184b6d0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:30:03:961647  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                close                     fd: 5
03:30:03:961739  1cdeb56b485d  deploy-vuln-app: 0      Thread-166 (pro  1      /43819   171    /84782   0                close                     fd: 4
03:30:06:689859  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:06:689903  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:30:06:689915  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   172              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:06:689915  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   172    /84790   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:30:06:689962  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   172    /84790   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:30:06:690167  1cdeb56b485d  deploy-vuln-app: 0      Thread-167 (pro  1      /43819   172    /84790   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
